id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
FOODS_1_020_WI_3_validation,2,4,0,2,0,1,1,2,1,2,4,2,0,0,0,3,1,1,2,4,3,1,1,3,1,1,1,4
FOODS_1_021_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_021_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_021_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_021_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_021_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_021_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_021_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_021_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_021_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_021_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_022_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_022_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_022_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_022_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_022_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_022_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_022_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_022_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_022_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_022_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_023_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_023_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_023_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_023_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_023_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_023_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_023_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_023_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_023_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_023_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_024_CA_1_validation,5,1,1,1,3,3,2,0,2,1,4,3,3,6,1,1,1,2,3,5,1,0,4,2,0,0,0,1
FOODS_1_024_CA_2_validation,1,6,3,3,2,2,5,6,3,6,4,5,6,5,17,13,7,3,2,2,1,6,0,3,1,3,1,4
FOODS_1_024_CA_3_validation,5,0,3,4,2,1,3,3,1,1,1,0,6,6,7,19,13,5,12,3,3,4,9,3,5,4,4,2
FOODS_1_024_CA_4_validation,1,2,2,0,3,0,1,2,2,0,0,1,0,3,0,1,1,1,1,1,1,1,1,1,2,0,0,1
FOODS_1_024_TX_1_validation,1,1,2,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,2,2,0,0,3,0,0,0,0,1
FOODS_1_024_TX_2_validation,4,0,5,4,0,1,1,2,5,3,2,2,1,3,1,0,1,0,0,0,0,0,0,2,0,0,0,1
FOODS_1_024_TX_3_validation,0,2,1,4,0,0,0,1,0,0,1,0,3,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0
FOODS_1_024_WI_1_validation,13,10,5,5,0,14,6,4,5,8,7,1,6,9,5,4,3,1,1,4,4,6,3,4,3,6,4,5
FOODS_1_024_WI_2_validation,0,0,0,2,1,1,2,1,0,0,0,4,2,4,1,0,0,0,1,0,2,1,1,0,1,1,0,0
FOODS_1_024_WI_3_validation,0,6,0,2,4,0,2,6,3,5,0,2,4,3,0,0,0,0,2,1,1,0,0,1,0,0,2,2
FOODS_1_025_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_025_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_025_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_025_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_025_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_025_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_025_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_025_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_025_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_025_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_026_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_026_CA_2_validation,0,3,1,2,1,3,1,0,0,0,2,0,1,1,2,1,0,0,1,0,2,1,0,0,0,0,2,0
FOODS_1_026_CA_3_validation,1,1,1,10,0,0,0,1,2,0,1,1,1,0,1,5,0,1,1,1,0,2,1,0,1,0,0,1
FOODS_1_026_CA_4_validation,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
FOODS_1_026_TX_1_validation,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,2,0,0,1,2,1,1,0
FOODS_1_026_TX_2_validation,2,0,0,0,2,1,1,1,1,3,1,1,2,0,1,2,7,0,1,3,0,2,1,0,0,1,0,1
FOODS_1_026_TX_3_validation,0,0,0,1,0,0,0,1,0,0,0,3,2,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0
FOODS_1_026_WI_1_validation,2,1,0,0,0,0,1,1,3,1,0,1,0,1,2,1,1,2,0,2,0,0,0,0,0,0,0,3
FOODS_1_026_WI_2_validation,0,0,3,0,1,3,1,2,0,2,6,0,0,1,0,6,2,2,3,0,0,3,0,2,1,0,2,3
FOODS_1_026_WI_3_validation,1,0,2,0,0,0,1,0,0,0,0,0,0,4,2,6,0,0,0,0,1,2,0,0,3,0,0,0
FOODS_1_027_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_027_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_027_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_027_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_027_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_027_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_027_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_027_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_027_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_027_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_028_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_028_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_028_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_028_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_028_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_028_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_028_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_028_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_028_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_028_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_029_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_029_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_029_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_029_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_029_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_029_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_029_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_029_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_029_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_029_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_030_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1,0,0,0,0,0,0,1,0,0
FOODS_1_030_CA_2_validation,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_030_CA_3_validation,2,0,1,1,1,0,1,0,0,0,0,0,2,2,1,0,2,0,1,1,2,1,2,0,0,0,1,0
FOODS_1_030_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_030_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_030_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_030_TX_3_validation,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0
FOODS_1_030_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_030_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_030_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_031_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_031_CA_2_validation,11,4,7,2,3,0,2,3,10,2,11,3,7,0,15,5,2,2,2,1,2,2,8,7,3,6,3,3
FOODS_1_031_CA_3_validation,2,1,2,0,7,0,0,1,2,0,1,2,1,3,3,0,6,1,2,0,0,3,1,6,0,2,0,0
FOODS_1_031_CA_4_validation,0,0,0,0,0,1,1,0,2,0,0,0,1,2,0,2,1,1,0,2,2,2,2,1,0,0,2,0
FOODS_1_031_TX_1_validation,0,3,2,1,2,1,0,1,0,0,0,0,4,0,0,2,3,1,0,0,0,2,3,0,0,0,0,0
FOODS_1_031_TX_2_validation,1,5,1,0,1,0,0,5,0,2,1,2,0,4,1,4,0,4,5,1,0,1,1,0,1,2,1,0
FOODS_1_031_TX_3_validation,0,4,1,1,0,2,1,2,1,4,1,1,2,2,0,1,5,0,0,0,0,1,0,0,1,3,1,2
FOODS_1_031_WI_1_validation,6,1,0,1,0,1,1,3,0,2,2,2,4,1,1,3,3,3,1,2,1,2,3,0,3,8,1,3
FOODS_1_031_WI_2_validation,0,1,1,0,0,2,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0
FOODS_1_031_WI_3_validation,2,2,0,1,0,1,1,1,3,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,1,1,0,4
FOODS_1_032_CA_1_validation,23,38,11,31,30,17,24,19,12,6,19,12,16,29,45,36,18,12,11,10,32,59,36,3,15,3,7,28
FOODS_1_032_CA_2_validation,4,3,0,1,0,1,4,1,3,3,0,5,9,1,4,3,0,3,0,2,6,1,4,1,1,3,1,7
FOODS_1_032_CA_3_validation,5,2,3,4,2,3,5,6,0,1,4,3,2,3,6,3,6,2,0,2,4,4,2,3,1,4,6,1
FOODS_1_032_CA_4_validation,1,1,0,0,0,3,1,2,3,3,3,2,2,0,5,0,0,0,2,2,6,5,2,1,4,0,3,4
FOODS_1_032_TX_1_validation,2,0,2,0,2,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_032_TX_2_validation,4,3,7,7,3,6,5,4,6,5,3,7,6,12,4,10,6,4,1,1,1,2,6,5,5,3,7,6
FOODS_1_032_TX_3_validation,0,2,4,2,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,1,7,1,1
FOODS_1_032_WI_1_validation,9,3,2,0,0,2,5,2,0,0,5,7,4,5,7,3,5,5,1,1,4,4,4,6,2,3,5,3
FOODS_1_032_WI_2_validation,3,3,3,8,6,6,4,4,6,5,2,3,5,12,5,9,8,3,5,4,5,3,7,5,1,6,2,3
FOODS_1_032_WI_3_validation,11,8,2,1,3,5,0,0,0,0,0,0,0,0,0,10,1,1,11,4,10,9,5,3,5,0,0,2
FOODS_1_033_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_033_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_033_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_033_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_033_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_033_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_033_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_033_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_033_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_033_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_034_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_034_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_034_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_034_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_034_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_034_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_034_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_034_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_034_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_034_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_035_CA_1_validation,3,5,1,0,0,3,1,0,2,1,0,0,2,2,1,0,1,2,2,1,0,1,7,1,0,1,0,3
FOODS_1_035_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_035_CA_3_validation,4,0,1,0,0,0,0,3,0,0,1,0,0,3,5,22,2,0,0,0,0,1,3,5,1,2,1,2
FOODS_1_035_CA_4_validation,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
FOODS_1_035_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,2,0,0,0,0,0,2,0,2
FOODS_1_035_TX_2_validation,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,3,1,0,0,1
FOODS_1_035_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_035_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_035_WI_2_validation,0,7,4,0,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,11,0,0,0,0,0
FOODS_1_035_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_036_CA_1_validation,3,2,4,3,1,4,4,6,0,4,1,1,1,0,4,5,6,3,3,3,3,2,10,3,3,3,0,5
FOODS_1_036_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_036_CA_3_validation,5,2,6,7,8,2,3,7,9,3,3,4,9,7,8,8,5,4,5,4,7,4,10,12,6,4,5,2
FOODS_1_036_CA_4_validation,1,3,0,0,3,4,2,0,0,0,0,0,0,4,5,3,2,3,2,1,2,2,1,4,1,1,3,2
FOODS_1_036_TX_1_validation,5,3,0,0,0,0,0,0,0,3,4,5,6,1,1,2,2,0,1,3,2,1,2,0,0,0,0,0
FOODS_1_036_TX_2_validation,5,5,2,2,6,9,2,3,10,3,1,5,10,6,5,11,4,2,6,2,3,6,8,2,4,5,5,0
FOODS_1_036_TX_3_validation,4,5,0,0,0,0,3,8,0,0,0,0,0,2,7,3,1,0,0,0,4,3,1,3,1,3,3,3
FOODS_1_036_WI_1_validation,9,3,1,1,0,0,2,5,5,0,1,5,5,1,0,0,0,0,5,0,2,7,4,2,0,2,2,4
FOODS_1_036_WI_2_validation,1,0,0,14,8,2,0,0,0,0,0,8,5,4,4,3,3,4,6,9,1,0,9,1,0,3,6,2
FOODS_1_036_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,3,2,8,4,2,0,0,0,1,4
FOODS_1_037_CA_1_validation,0,0,0,0,0,0,0,0,0,0,1,2,1,5,8,18,10,3,0,4,10,1,1,1,1,1,1,3
FOODS_1_037_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_037_CA_3_validation,0,0,0,0,1,1,2,0,3,0,1,0,4,4,4,2,0,1,3,0,2,1,0,2,2,2,0,0
FOODS_1_037_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_037_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_037_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_037_TX_3_validation,4,4,1,2,0,2,0,3,6,4,4,5,5,7,5,14,10,4,4,5,4,8,4,1,0,0,1,6
FOODS_1_037_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_037_WI_2_validation,1,0,0,0,0,3,0,2,2,0,0,2,2,0,1,1,0,1,0,0,0,2,1,1,1,0,1,2
FOODS_1_037_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_038_CA_1_validation,0,0,0,0,0,0,0,1,0,0,2,1,1,3,2,1,0,1,0,0,0,2,0,1,0,0,1,0
FOODS_1_038_CA_2_validation,0,0,0,0,0,0,1,0,2,2,2,4,1,2,1,3,4,3,9,4,3,0,5,0,1,4,3,7
FOODS_1_038_CA_3_validation,0,0,0,0,0,0,2,7,2,2,2,2,6,4,5,2,1,2,1,5,3,1,7,1,2,0,3,4
FOODS_1_038_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_038_TX_1_validation,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,3,0,0,2,0,0,1,0,2,1,0,1,0
FOODS_1_038_TX_2_validation,0,0,0,0,0,0,1,2,1,1,1,1,1,3,3,3,1,0,4,1,0,0,2,0,0,1,1,0
FOODS_1_038_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0
FOODS_1_038_WI_1_validation,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
FOODS_1_038_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,0,1,1,0,0,1,1,1,1,1
FOODS_1_038_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,3,0,0,2,0,0,0,0
FOODS_1_039_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_039_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_039_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_039_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_039_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_039_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_039_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_039_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_039_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
