,Unnamed: 0,id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28
174,174,HOBBIES_1_179_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,HOBBIES_1_180_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,HOBBIES_1_181_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,177,HOBBIES_1_183_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,178,HOBBIES_1_184_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,179,HOBBIES_1_185_CA_1_validation,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0
180,180,HOBBIES_1_186_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,181,HOBBIES_1_187_CA_1_validation,0,1,1,2,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182,182,HOBBIES_1_188_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,183,HOBBIES_1_189_CA_1_validation,8,3,5,5,4,11,1,7,3,7,4,2,3,1,0,0,0,0,14,51,6,29,7,11,0,4,35,10
184,184,HOBBIES_1_190_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,185,HOBBIES_1_191_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,186,HOBBIES_1_192_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,187,HOBBIES_1_193_CA_1_validation,3,0,1,2,1,0,1,2,0,1,1,2,1,0,1,3,5,1,0,0,1,1,0,2,1,0,2,1
188,188,HOBBIES_1_194_CA_1_validation,5,5,2,5,2,4,9,9,0,6,5,1,2,4,7,6,3,2,1,4,5,5,2,3,1,2,5,0
189,189,HOBBIES_1_195_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,190,HOBBIES_1_197_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,HOBBIES_1_198_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,HOBBIES_1_199_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,193,HOBBIES_1_200_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,194,HOBBIES_1_201_CA_1_validation,3,3,2,2,1,1,2,4,3,0,0,2,0,2,5,1,1,3,2,1,0,2,3,1,0,0,0,0
195,195,HOBBIES_1_202_CA_1_validation,2,0,0,12,0,1,4,4,5,0,6,4,0,0,1,0,2,2,0,2,2,4,2,7,0,3,6,0
196,196,HOBBIES_1_203_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,197,HOBBIES_1_204_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,198,HOBBIES_1_205_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,199,HOBBIES_1_206_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,200,HOBBIES_1_207_CA_1_validation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,201,HOBBIES_1_208_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,202,HOBBIES_1_209_CA_1_validation,4,4,1,15,1,4,0,4,1,2,0,13,12,4,13,5,27,6,0,0,0,0,10,24,14,0,4,1
203,203,HOBBIES_1_210_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,204,HOBBIES_1_211_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,205,HOBBIES_1_212_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,206,HOBBIES_1_213_CA_1_validation,3,0,0,0,2,0,0,0,0,1,3,0,0,2,1,0,0,0,0,0,6,0,3,0,2,0,0,0
207,207,HOBBIES_1_214_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1
208,208,HOBBIES_1_215_CA_1_validation,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,1,3,1,0,1,0,1,1,1,0,0
209,209,HOBBIES_1_216_CA_1_validation,7,5,6,3,0,2,5,7,10,0,7,0,0,2,2,2,1,1,3,3,1,6,1,1,1,0,2,5
210,210,HOBBIES_1_217_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,211,HOBBIES_1_218_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,212,HOBBIES_1_219_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,213,HOBBIES_1_220_CA_1_validation,0,2,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,3,0,0
214,214,HOBBIES_1_221_CA_1_validation,0,0,0,0,0,1,1,1,0,0,1,1,0,2,3,0,0,0,0,1,1,0,0,0,0,3,0,1
215,215,HOBBIES_1_223_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,216,HOBBIES_1_224_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,217,HOBBIES_1_225_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,218,HOBBIES_1_226_CA_1_validation,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,3,0,0,1,1,3,0,0,0,1,0,0,0
219,219,HOBBIES_1_227_CA_1_validation,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3
220,220,HOBBIES_1_228_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,221,HOBBIES_1_229_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,222,HOBBIES_1_230_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,223,HOBBIES_1_231_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,224,HOBBIES_1_232_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,225,HOBBIES_1_233_CA_1_validation,0,0,0,7,0,0,6,6,5,17,2,13,19,10,1,4,17,9,0,0,0,19,7,9,1,0,7,1
226,226,HOBBIES_1_234_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,227,HOBBIES_1_235_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,228,HOBBIES_1_236_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,HOBBIES_1_237_CA_1_validation,3,2,1,0,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,3
230,230,HOBBIES_1_238_CA_1_validation,1,1,0,2,1,0,2,2,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,2,2,0,0,2
231,231,HOBBIES_1_239_CA_1_validation,1,0,0,1,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0
232,232,HOBBIES_1_240_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,233,HOBBIES_1_241_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,234,HOBBIES_1_242_CA_1_validation,7,8,1,1,1,6,10,4,0,2,2,3,6,13,6,3,1,4,4,9,7,9,8,4,4,2,3,4
235,235,HOBBIES_1_243_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,236,HOBBIES_1_244_CA_1_validation,5,0,19,16,9,11,3,39,6,20,5,8,13,12,5,23,5,19,0,0,0,5,8,24,6,5,10,0
237,237,HOBBIES_1_245_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,238,HOBBIES_1_246_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,239,HOBBIES_1_247_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,240,HOBBIES_1_248_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,241,HOBBIES_1_249_CA_1_validation,0,1,0,1,0,0,1,2,1,2,1,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1
242,242,HOBBIES_1_250_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,243,HOBBIES_1_251_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,244,HOBBIES_1_252_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,245,HOBBIES_1_253_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,246,HOBBIES_1_254_CA_1_validation,16,8,1,15,7,18,16,9,21,5,0,2,4,33,19,7,0,12,0,0,0,38,26,18,0,0,6,1
247,247,HOBBIES_1_255_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,248,HOBBIES_1_256_CA_1_validation,54,15,28,16,8,6,0,20,9,6,11,5,7,21,17,35,7,3,0,0,0,29,18,37,1,0,7,10
249,249,HOBBIES_1_257_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,250,HOBBIES_1_258_CA_1_validation,0,0,0,0,0,0,0,0,0,0,2,0,3,1,3,0,0,0,0,1,0,2,2,0,1,0,0,3
251,251,HOBBIES_1_259_CA_1_validation,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
252,252,HOBBIES_1_260_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,253,HOBBIES_1_261_CA_1_validation,0,0,0,5,0,1,0,5,0,0,0,28,0,0,0,2,4,17,0,0,0,21,0,0,21,16,29,2
254,254,HOBBIES_1_262_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,255,HOBBIES_1_263_CA_1_validation,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
256,256,HOBBIES_1_264_CA_1_validation,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0,1,2,1,1,2,0,1,0
257,257,HOBBIES_1_265_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,258,HOBBIES_1_266_CA_1_validation,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,1,1,0,1,0,0
259,259,HOBBIES_1_267_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,260,HOBBIES_1_268_CA_1_validation,16,25,24,4,10,6,9,71,2,9,4,10,10,19,0,0,0,0,21,21,10,19,16,39,4,3,0,3
261,261,HOBBIES_1_269_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,262,HOBBIES_1_270_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,263,HOBBIES_1_271_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,264,HOBBIES_1_272_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,265,HOBBIES_1_273_CA_1_validation,1,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0
266,266,HOBBIES_1_274_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,267,HOBBIES_1_275_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,268,HOBBIES_1_276_CA_1_validation,3,1,0,0,2,0,1,0,0,0,0,0,4,0,2,0,0,1,1,1,1,3,1,1,1,0,0,0
269,269,HOBBIES_1_277_CA_1_validation,4,4,0,2,0,3,3,0,2,0,0,4,1,1,2,4,1,0,0,1,3,5,1,0,0,11,0,3
270,270,HOBBIES_1_278_CA_1_validation,0,73,25,33,2,23,15,15,30,33,25,28,4,3,61,34,29,27,3,2,0,15,41,2,0,4,10,33
271,271,HOBBIES_1_279_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,272,HOBBIES_1_280_CA_1_validation,0,0,0,0,0,2,1,0,0,1,2,1,1,2,1,0,2,0,1,1,3,1,1,3,0,2,2,1
273,273,HOBBIES_1_281_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,274,HOBBIES_1_282_CA_1_validation,1,3,0,3,0,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,1,5,1,1
275,275,HOBBIES_1_283_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,276,HOBBIES_1_284_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,277,HOBBIES_1_285_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,278,HOBBIES_1_286_CA_1_validation,6,13,1,1,0,4,2,9,17,3,2,0,3,7,5,6,2,5,0,0,0,14,1,27,3,0,3,2
279,279,HOBBIES_1_287_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,280,HOBBIES_1_288_CA_1_validation,5,5,8,1,2,1,24,1,0,1,24,2,23,0,0,3,3,11,3,0,2,2,26,1,0,1,7,26
281,281,HOBBIES_1_289_CA_1_validation,0,0,0,0,1,0,1,3,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0
282,282,HOBBIES_1_290_CA_1_validation,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,283,HOBBIES_1_292_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,284,HOBBIES_1_293_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,285,HOBBIES_1_294_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,286,HOBBIES_1_295_CA_1_validation,0,36,36,0,8,8,6,13,24,19,21,4,52,12,11,29,8,3,0,0,0,43,54,10,73,68,6,9
287,287,HOBBIES_1_296_CA_1_validation,2,2,3,1,0,1,1,3,2,1,2,2,0,0,4,0,0,3,0,0,1,2,2,5,1,0,0,0
288,288,HOBBIES_1_297_CA_1_validation,3,2,3,1,2,1,0,2,3,2,0,0,2,3,2,1,1,1,1,4,0,0,1,1,0,1,2,3
289,289,HOBBIES_1_298_CA_1_validation,3,3,4,4,1,6,2,1,0,1,4,1,0,2,7,3,5,3,3,3,1,4,4,4,3,0,0,0
290,290,HOBBIES_1_299_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,291,HOBBIES_1_300_CA_1_validation,2,2,1,4,0,3,1,4,2,0,1,1,2,2,0,1,1,2,0,0,4,3,2,3,2,0,0,0
292,292,HOBBIES_1_301_CA_1_validation,0,1,2,0,0,0,0,3,0,0,1,2,0,1,2,0,3,0,0,0,0,0,3,0,0,0,0,0
293,293,HOBBIES_1_302_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
294,294,HOBBIES_1_303_CA_1_validation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0
295,295,HOBBIES_1_304_CA_1_validation,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
296,296,HOBBIES_1_305_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0
297,297,HOBBIES_1_306_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,298,HOBBIES_1_307_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,299,HOBBIES_1_308_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,300,HOBBIES_1_309_CA_1_validation,0,0,0,0,0,2,1,1,0,0,1,3,1,2,0,0,0,0,0,1,0,2,1,0,1,0,0,1
301,301,HOBBIES_1_310_CA_1_validation,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,4,1,1,0,0,0,2,1,1,1,0,0,1
302,302,HOBBIES_1_311_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,303,HOBBIES_1_312_CA_1_validation,5,7,1,0,5,6,6,11,30,3,1,0,26,0,19,24,4,1,2,8,0,85,1,0,0,4,4,26
304,304,HOBBIES_1_313_CA_1_validation,0,0,0,0,0,0,0,3,1,0,0,0,2,1,6,0,0,1,2,0,0,1,0,0,0,0,0,0
305,305,HOBBIES_1_314_CA_1_validation,0,0,0,1,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0
306,306,HOBBIES_1_315_CA_1_validation,1,2,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,307,HOBBIES_1_316_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,308,HOBBIES_1_317_CA_1_validation,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
309,309,HOBBIES_1_318_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,310,HOBBIES_1_319_CA_1_validation,5,4,2,0,1,1,17,7,3,0,0,7,24,8,3,0,2,3,1,0,0,5,5,0,0,1,3,1
311,311,HOBBIES_1_320_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
312,312,HOBBIES_1_321_CA_1_validation,4,0,0,0,2,2,3,0,0,0,0,0,2,0,2,5,0,0,3,1,3,3,2,3,0,4,2,4
313,313,HOBBIES_1_322_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,314,HOBBIES_1_323_CA_1_validation,5,4,0,0,3,3,0,5,2,1,3,0,2,0,0,2,4,4,1,0,0,3,3,6,0,0,0,5
315,315,HOBBIES_1_324_CA_1_validation,1,2,2,2,0,3,1,1,2,0,3,1,3,2,3,4,1,1,0,1,1,0,1,1,2,0,1,2
316,316,HOBBIES_1_325_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,317,HOBBIES_1_326_CA_1_validation,0,0,0,0,0,1,0,2,1,0,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
318,318,HOBBIES_1_327_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,319,HOBBIES_1_328_CA_1_validation,2,0,1,1,0,0,4,1,0,1,0,1,0,0,2,2,2,0,0,0,0,0,2,1,5,0,0,0
320,320,HOBBIES_1_329_CA_1_validation,3,0,0,2,0,1,2,1,2,0,1,0,0,5,3,3,1,1,1,1,2,1,0,0,0,1,0,3
321,321,HOBBIES_1_330_CA_1_validation,0,0,0,0,2,4,3,5,4,2,0,0,4,2,5,6,1,0,3,2,1,5,0,0,3,1,2,3
322,322,HOBBIES_1_331_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,323,HOBBIES_1_332_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,324,HOBBIES_1_333_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,325,HOBBIES_1_334_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,326,HOBBIES_1_335_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,327,HOBBIES_1_336_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,328,HOBBIES_1_337_CA_1_validation,3,2,6,5,4,3,3,9,6,7,3,3,3,7,5,3,10,1,5,2,13,3,4,10,1,2,3,3
329,329,HOBBIES_1_338_CA_1_validation,3,0,0,0,0,10,0,1,0,1,0,0,0,0,4,2,4,2,0,3,2,4,1,0,0,3,0,1
330,330,HOBBIES_1_339_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,331,HOBBIES_1_340_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,332,HOBBIES_1_341_CA_1_validation,50,8,0,16,7,22,3,29,20,2,48,1,10,15,37,15,13,6,0,0,0,35,16,27,27,45,24,28
333,333,HOBBIES_1_342_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,334,HOBBIES_1_343_CA_1_validation,0,0,0,0,0,3,0,3,0,0,1,0,0,3,2,1,4,0,0,2,1,1,0,0,2,1,0,0
335,335,HOBBIES_1_344_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,336,HOBBIES_1_345_CA_1_validation,0,0,0,0,1,4,0,7,3,1,1,1,11,4,4,6,0,3,3,1,1,3,6,4,0,7,3,2
337,337,HOBBIES_1_346_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,338,HOBBIES_1_347_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,339,HOBBIES_1_348_CA_1_validation,9,24,0,0,7,8,0,3,0,7,26,0,0,11,11,1,0,0,0,0,0,0,0,0,1,6,1,1
340,340,HOBBIES_1_349_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,341,HOBBIES_1_350_CA_1_validation,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,3,0,1,0,0
342,342,HOBBIES_1_351_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,343,HOBBIES_1_352_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,344,HOBBIES_1_353_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,345,HOBBIES_1_354_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,346,HOBBIES_1_355_CA_1_validation,1,4,2,0,0,2,0,1,2,0,1,0,1,0,1,3,3,0,2,0,1,2,2,0,1,0,0,0
347,347,HOBBIES_1_356_CA_1_validation,0,0,0,0,0,1,0,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
348,348,HOBBIES_1_357_CA_1_validation,1,1,0,0,1,0,2,3,3,0,3,1,1,3,1,3,5,0,0,0,0,6,2,8,0,2,3,4
